id,feature0,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,feature23,feature24,feature25,feature26,feature27,feature28,feature29,feature30,feature31,feature32,feature33,feature34,feature35,feature36,feature37,feature38,feature39,feature40,feature41,feature42,feature43,feature44,feature45,feature46,feature47,feature48,feature49,feature50,feature51,feature52,feature53,feature54,feature55,feature56,feature57,feature58,feature59,feature60,feature61,feature62,feature63,feature64,feature65,feature66,feature67,feature68,feature69,feature70,feature71,feature72,feature73,feature74,feature75,feature76,feature77,feature78,feature79,feature80,feature81,feature82,feature83,feature84,feature85,feature86,feature87,feature88,feature89,feature90,feature91,feature92,feature93,feature94,feature95,feature96,feature97,feature98,feature99,feature100,feature101,feature102,feature103,feature104,feature105,feature106,feature107,feature108,feature109,feature110,feature111,feature112,feature113,feature114,feature115,feature116,feature117,feature118,feature119,feature120,feature121,feature122,feature123,feature124,feature125,feature126,feature127,feature128,feature129,feature130,feature131,feature132,feature133,feature134,feature135,feature136,feature137,feature138,feature139,feature140,feature141,feature142,feature143,feature144,feature145,feature146,feature147,feature148,feature149,feature150,feature151,feature152,feature153,feature154,feature155,feature156,feature157,feature158,feature159,feature160,feature161,feature162,feature163,feature164,feature165,feature166,feature167,feature168,feature169,feature170,feature171,feature172,feature173,feature174,feature175,feature176,feature177,feature178,feature179,feature180,feature181,feature182,feature183,feature184,feature185,feature186,feature187,feature188,feature189,feature190,feature191,feature192,feature193,feature194,feature195,feature196,feature197,feature198,feature199,feature200,feature201,feature202,feature203,feature204,feature205,feature206,feature207,feature208,feature209,feature210,feature211,feature212,feature213,feature214,feature215,feature216,feature217,feature218,feature219,feature220,feature221,feature222,feature223,feature224,feature225,feature226,feature227,feature228,feature229,feature230,feature231,feature232,feature233,feature234,feature235,feature236,feature237,feature238,feature239,feature240,feature241,feature242,feature243,feature244,feature245,feature246,feature247,feature248,feature249,feature250,feature251,feature252,feature253,feature254,feature255
214,7067.3,3432.7,7075.2,3566.7,7193.5,3641.6,7271.7,3552.3,7197.9,3629.1,7636.7,3957.0,7540.9,3959.7,7938.1,3747.4,7381.2,3786.2,7386.5,3875.0,7806.4,3958.3,7584.2,3752.6,7364.4,3827.3,7361.2,3874.7,7496.1,3939.0,7560.4,3845.8,7430.3,3953.9,7537.6,4354.2,7622.3,4064.8,7663.5,3910.8,7820.0,4008.4,7588.8,4059.1,7652.9,4152.4,7745.5,3826.2,7453.0,3956.4,7553.9,3997.1,7602.2,4065.7,7715.8,3925.2,7466.2,3990.0,7613.8,4068.1,7712.4,4160.6,7755.1,3860.3,7457.7,3965.8,7544.9,4013.3,7658.6,4066.7,7734.7,3972.6,7488.8,3970.0,7587.3,4397.1,7660.5,4100.8,7752.6,4201.1,7757.5,4285.0,7907.9,4288.9,8247.3,4367.3,7996.2,4275.3,7862.6,4314.6,7896.4,4360.8,7973.8,4408.0,8070.7,4024.0,7589.6,4111.0,7682.7,4223.2,7844.1,4283.1,7873.8,4092.9,7687.9,4126.6,7722.3,4297.4,7908.9,4274.8,7916.5,4153.9,7757.0,4240.2,7896.2,4302.4,7962.4,4429.4,7955.1,4227.7,7883.9,4331.5,7935.3,4383.9,7958.4,4394.2,8046.3,4037.1,7610.3,4097.7,7698.7,4195.7,7822.6,4257.0,7901.0,4147.4,7723.7,4168.0,7742.8,4269.2,7855.2,4335.7,7947.6,4191.8,7767.2,4288.0,7868.6,4276.4,7904.0,4337.3,7999.3,4230.7,7813.3,4288.2,7972.1,4366.2,7963.6,4439.4,8023.5,4040.4,7643.7,4100.3,7708.2,4196.2,7811.7,4249.7,7893.6,4126.7,7679.0,4163.5,7767.6,4273.6,7883.3,4295.5,7929.0,4197.5,7752.6,4283.7,7906.8,4268.0,7950.4,4391.4,7968.3,4244.2,7865.1,4301.0,8272.8,4378.5,7984.1,4454.0,8062.0,4116.5,7727.3,4183.1,7841.9,4297.7,7912.4,4352.8,8005.4,4215.1,7775.3,4239.1,7904.6,4391.6,8002.4,4451.3,8063.7,4277.0,7897.8,4355.7,8001.2,4376.3,8037.8,4489.4,8082.3,4416.1,7929.6,4452.3,8018.4,4468.1,8086.0,4493.6,8110.2,4194.1,7810.6,4277.6,7928.1,4351.3,7992.6,4418.0,8050.4,4295.7,7877.7,4675.7,7871.0,4401.7,8023.4,4475.4,8067.5,4403.0,7956.4,4438.2,8053.8,4488.2,8076.2,4563.9,8137.2,4434.6,8319.6,4544.0,8466.5,4524.5,8120.8,4561.3,8186.5,4126.2
215,7413.4,3450.6,7126.5,3570.2,7230.9,3575.3,7229.2,3569.1,7170.8,3583.8,7241.9,3641.9,7292.0,3682.5,7310.5,3607.5,7267.4,3648.0,7267.9,3632.9,7235.1,3685.5,7323.6,3625.7,7283.3,3690.2,7247.4,3621.6,7267.4,3685.7,7266.5,3698.1,7302.7,3748.4,7703.5,3728.3,7342.7,3773.2,7417.2,3752.6,7348.0,3717.9,7702.4,3768.6,7706.8,3819.9,7404.9,3671.1,7284.9,3719.5,7334.9,3734.2,7320.5,3741.4,7422.8,3729.7,7355.8,3753.4,7365.6,3801.0,7418.6,3814.4,7427.2,3741.8,7320.6,3736.5,7351.6,3743.1,7359.7,3774.2,7425.4,3748.9,7372.9,3740.8,7350.3,3790.9,7377.2,3813.0,7442.2,3815.2,7392.8,3815.6,7396.6,3827.8,7484.9,3904.6,7549.7,3827.9,7464.6,3878.8,7525.6,3887.4,7487.1,3897.3,7541.6,3771.1,7350.6,3821.4,7439.7,3811.7,7411.2,3872.5,7441.7,3763.0,7397.6,3841.1,7454.7,3884.7,7486.1,3838.4,7501.3,3835.0,7427.3,3803.1,7419.8,3875.4,7465.3,3952.5,7502.8,3878.1,7482.1,3925.8,7486.8,3912.4,7474.1,3891.9,7549.3,3761.3,7372.7,3794.5,7434.7,3790.3,7399.9,3838.5,7431.6,3799.9,7406.6,3838.9,7416.0,3847.4,7488.2,3903.3,7502.6,3812.1,7411.2,3820.2,7406.9,3838.6,7506.1,3858.4,7486.9,3845.5,7449.8,3890.8,7507.3,3863.5,7467.9,3936.6,7516.7,3777.7,7725.8,3819.5,7423.6,3785.3,7390.3,3844.4,7516.1,3804.2,7409.7,3851.4,7465.7,3889.7,7481.8,3879.3,7501.8,3811.3,7387.9,3820.4,7419.5,3837.8,7470.5,3889.2,7458.7,3831.9,7509.7,3900.2,7547.8,3902.5,7484.6,3898.8,7515.1,3848.0,7472.1,3885.0,7505.7,3873.1,7494.0,3940.3,7522.7,3874.1,7459.7,3930.6,7571.4,3913.3,7566.0,3949.5,7587.2,3856.1,7462.6,3902.1,7529.5,3886.9,7904.5,4029.5,7600.9,3906.2,7541.0,3952.7,7598.5,3959.1,7530.8,3997.7,7607.6,3882.2,7459.5,3912.0,7553.4,3900.6,7812.5,3939.3,7582.2,3918.6,7849.5,3949.8,7515.5,3983.0,7575.0,4010.6,7579.1,3953.5,7499.5,3966.1,7600.1,3969.9,7585.1,3980.7,7573.4,3973.2,7554.6,3982.3,7603.3,3957.7,7556.2,4003.8,7612.0,3833.2
216,7110.4,3497.0,7122.2,3556.7,7207.0,3590.9,7229.9,3560.8,7236.0,3586.1,7272.3,3694.9,7624.4,3731.7,7327.0,3645.1,7263.9,3660.3,7286.7,3638.3,7248.9,3697.2,7357.9,3644.2,7296.0,3678.7,7292.1,3636.6,7283.7,3698.5,7289.2,3705.3,7334.4,3741.9,7365.8,3710.1,7345.3,3775.5,7400.3,3720.7,7367.8,3721.5,7382.1,3757.7,7386.8,3805.3,7445.1,3711.6,7360.7,3716.6,7337.3,3719.9,7359.1,3765.7,7435.1,3717.3,7344.4,3764.7,7759.5,3795.2,7453.2,3817.6,7420.2,3725.5,7336.3,3757.3,7681.7,4047.1,7360.7,3780.2,7427.7,3735.8,7432.9,3759.0,7358.5,3798.5,7399.8,3787.0,7420.6,3802.3,7398.1,3819.2,7414.5,3839.9,7438.6,3882.1,7562.3,3853.9,7891.9,3893.1,7855.7,3872.0,7485.2,3924.6,7534.7,3771.5,7381.7,3821.2,7446.3,3765.8,7463.9,3848.3,7819.8,3772.5,7396.6,3828.9,7467.0,3855.4,7491.6,3843.1,7537.2,3789.0,7424.1,3804.4,7474.9,3853.0,7810.7,3915.0,7854.4,3869.3,7510.8,3919.7,7519.9,3915.3,7500.0,3915.9,7893.0,3762.5,7416.5,3802.2,7424.2,3771.1,7420.6,3838.8,7506.7,3786.5,7412.9,3852.7,7450.2,3841.5,7492.3,3882.7,7489.5,3798.6,7397.0,3820.3,7463.2,3848.6,7501.1,3869.3,7509.2,3847.4,7436.9,3893.9,7855.1,3848.4,7482.8,3916.1,7522.4,3792.1,7417.9,3855.8,7472.1,4091.9,7449.1,3824.3,7487.1,3805.1,7390.0,3833.3,7489.1,3872.9,7465.8,3904.0,7850.8,3801.7,7423.5,3850.5,7445.6,3847.8,7469.2,3916.1,7531.8,3824.1,7525.0,3898.5,7548.3,3905.4,7482.3,3916.3,7505.7,3830.6,7500.1,3879.7,7540.3,3904.2,7523.1,3930.0,7544.0,3880.5,7455.3,3923.4,7573.2,3906.6,7550.7,3950.9,7594.1,3868.3,7519.5,3898.8,7873.9,3891.4,7579.3,3954.5,7581.5,4215.6,7512.7,3981.7,7629.7,3964.1,7562.7,3971.5,7598.1,3857.6,7495.3,3913.6,7563.5,3888.1,7539.8,3954.2,7561.2,3924.6,7571.6,3948.2,7594.9,3957.4,7594.8,3985.4,7591.9,3938.7,7510.0,4275.8,7581.6,3963.3,7635.4,3987.4,7614.4,3923.1,7554.7,3999.7,7599.1,3973.5,7611.9,4035.8,7642.2,3841.4
217,7161.3,3500.2,7537.4,3615.9,7278.0,3687.5,7355.0,3623.9,7305.3,3694.8,7325.2,3923.6,7591.1,4033.9,7669.9,3809.6,7442.9,3855.8,7502.2,3901.5,7521.7,4003.7,7654.9,3794.2,7471.3,3845.3,7450.6,3927.6,7588.7,3980.6,7637.2,3883.2,7530.8,3981.1,7626.8,4014.7,7688.7,4125.8,7763.8,3977.2,7608.7,4008.0,7627.8,4112.6,7750.4,4144.9,7826.5,3869.4,7561.5,3964.2,7925.3,4365.6,7661.6,4090.9,7803.8,3980.8,7590.5,4032.2,7674.9,4136.4,7779.6,4218.0,7830.9,3911.8,7578.3,3979.9,7596.4,4001.1,7732.2,4099.5,7782.9,3983.1,7683.9,4027.5,7973.6,4094.6,8072.6,4130.8,7836.5,4199.0,7825.5,4286.5,7949.4,4319.5,7948.7,4382.9,8113.6,4301.7,7927.9,4376.8,8018.8,4409.2,8061.5,4450.8,8172.1,4058.4,7741.2,4181.3,7809.3,4191.4,7886.1,4334.0,7957.8,4117.4,7719.5,4158.1,7791.8,4344.7,7963.4,4334.1,8007.1,4227.0,8202.0,4284.2,7985.7,4317.3,7990.8,4421.9,8096.0,4269.2,7973.1,4347.9,7983.9,4418.0,8131.5,4483.1,8197.5,4085.8,7717.8,4158.5,7773.4,4210.8,7895.6,4300.0,7988.7,4143.5,7803.8,4160.9,7806.2,4658.4,7943.6,4349.6,8288.7,4222.9,7862.0,4309.4,7999.1,4363.4,8057.0,4705.1,8061.3,4306.5,7983.8,4326.6,7992.7,4424.0,8072.2,4485.0,8126.6,4109.4,7721.2,4152.5,7833.2,4204.2,8216.3,4289.9,7954.8,4162.6,8080.5,4160.9,7833.9,4288.9,7937.1,4348.7,8035.8,4186.1,7847.4,4338.2,8261.4,4331.0,8021.1,4435.2,8105.3,4287.2,8025.0,4364.3,8014.9,4414.5,8057.9,4454.8,8160.4,4169.2,7827.8,4276.1,7881.7,4328.0,7977.3,4406.5,8038.0,4217.9,7866.0,4323.3,7964.4,4392.6,8069.1,4453.2,8439.3,4331.7,7951.7,4437.3,8056.1,4419.5,8089.7,4535.5,8210.0,4412.2,8022.2,4472.4,8152.5,4479.0,8550.8,4579.6,8574.8,4255.2,7851.4,4305.6,8353.1,4411.6,8093.9,4458.8,8439.5,4298.9,7925.7,4327.8,7971.8,4483.7,8098.1,4489.7,8144.9,4430.4,8335.8,4481.5,8135.6,4486.6,8194.3,4610.7,8293.1,4478.6,8094.1,4499.3,8185.5,4603.2,8255.4,4611.6,8317.3,4165.7
218,7191.8,3520.9,7225.4,3692.0,7394.2,3805.7,7547.1,3688.2,7385.5,3815.2,7535.2,3916.6,7525.2,4009.1,7683.1,3834.4,7475.4,3962.8,7637.9,3885.4,7483.3,4053.4,7744.7,4123.0,7512.2,3986.6,7651.0,3876.7,7523.1,4002.8,7686.2,3987.6,7619.7,4179.5,7845.5,4051.7,7684.6,4207.2,7861.2,4462.3,7776.9,4226.5,7938.7,4171.4,7829.1,4292.7,7993.0,3983.1,7644.4,4142.0,7845.4,4065.7,7670.3,4178.6,7915.5,4128.7,7795.0,4272.1,7947.3,4203.1,7841.8,4324.2,8016.6,3981.6,7645.1,4179.3,7820.4,4044.8,7719.3,4197.1,7936.3,4113.1,7835.5,4284.2,7995.1,4195.6,7853.7,4263.1,7964.2,4155.5,7804.8,4288.9,8325.0,4224.6,7872.6,4327.8,8040.3,4320.3,7990.9,4776.0,8152.1,4618.8,8039.1,4484.2,8196.0,4104.0,7728.9,4235.3,7913.8,4133.6,7812.1,4310.0,7948.9,4242.1,7894.0,4341.5,8052.2,4354.1,7955.3,4393.9,8094.0,4130.7,7790.3,4279.6,8019.8,4242.9,7861.2,4327.4,8033.5,4312.5,7993.7,4416.2,8453.4,4334.6,8037.2,4503.7,8169.2,4086.1,7740.7,4249.0,8286.7,4129.9,7821.1,4306.7,8019.4,4201.7,8288.6,4347.7,8030.1,4304.2,7966.2,4420.0,8107.0,4145.1,7778.6,4310.4,8010.2,4226.7,7878.9,4344.6,7989.7,4311.3,8000.4,4388.7,8096.4,4659.2,8022.7,4478.4,8141.0,4113.8,7779.2,4233.5,7978.8,4161.2,7825.5,4299.2,8008.6,4216.5,7901.6,4339.7,8153.3,4280.8,8005.5,4426.2,8131.7,4136.7,7810.8,4661.0,7984.9,4208.2,7898.4,4343.5,8052.0,4317.2,8069.6,4433.8,8104.5,4342.6,8008.9,4495.9,8175.1,4240.5,7942.4,4382.6,8101.1,4313.7,7952.3,4514.1,8481.7,4401.1,8128.9,4544.2,8265.1,4495.5,8187.8,4605.6,8304.2,4327.2,8268.3,4497.3,8204.2,4400.2,8033.0,4532.9,8506.1,4529.7,8160.8,4658.4,8312.0,4523.3,8218.2,4659.9,8327.0,4392.0,8047.1,4560.9,8216.0,4824.8,8167.7,4648.1,8296.0,4542.8,8210.9,4671.3,8327.2,4628.6,8317.7,4732.7,8361.1,4476.3,8106.2,4601.1,8296.0,4532.0,8184.3,4707.8,8307.6,4625.4,8243.1,4726.4,8381.5,4696.0,8335.4,4805.9,8798.6,4222.9
219,7207.6,3836.6,7283.1,3677.2,7373.7,3797.1,7464.3,3663.3,7400.3,3755.8,7509.2,3929.4,7605.1,4060.1,7714.7,3813.1,7799.9,3916.9,7600.5,3924.8,7606.7,4005.8,7731.5,3824.1,7541.4,3914.5,7894.2,3913.3,7588.4,4023.1,7716.9,3920.1,7644.5,4069.0,7726.8,4103.5,7744.1,4180.9,7902.3,4065.8,7743.0,4121.3,7851.2,4195.9,7834.5,4255.8,7954.0,3950.2,7675.7,4044.2,7761.5,4067.4,7727.3,4207.9,7906.5,4035.3,7688.7,4202.2,7866.2,4185.1,7884.8,4251.5,7912.5,3970.6,7608.8,4107.4,7755.8,4061.2,7737.8,4156.7,7904.9,4033.6,7801.8,4147.7,7885.0,4161.8,7828.8,4224.2,7985.6,4197.7,7858.6,4299.8,8017.3,4298.7,7949.5,4400.3,8094.6,4287.6,7968.0,4376.8,8107.4,4382.0,8095.5,4499.6,8135.1,4053.4,7724.5,4227.7,7884.2,4226.7,7864.5,4272.7,7997.2,4180.3,7860.1,4275.7,8022.3,4304.9,8292.2,4390.4,8066.0,4207.7,7875.7,4292.5,8021.8,4310.7,7951.3,4803.7,8081.7,4305.7,8408.5,4390.2,8092.2,4398.3,8085.3,4454.4,8202.3,4044.7,8051.0,4187.6,7889.9,4243.7,7930.9,4312.8,7964.9,4237.2,7867.7,4289.1,8008.0,4315.8,7947.1,4379.9,8099.1,4219.2,7823.4,4313.4,8014.0,4311.3,7991.6,4431.2,8086.2,4301.7,7967.1,4692.8,8130.3,4404.5,8073.0,4520.1,8143.0,4082.8,7784.4,4180.6,8275.3,4261.3,7893.9,4342.9,8028.2,4217.0,7894.1,4312.2,8022.1,4280.3,8013.2,4384.4,8084.9,4215.0,7874.4,4330.5,7996.8,4324.4,7997.8,4420.1,8137.7,4277.5,8051.1,4386.6,8108.2,4388.2,8112.6,4471.0,8140.6,4200.1,7890.7,4311.8,8003.7,4325.5,7975.8,4424.9,8122.9,4311.3,8026.7,4487.6,8201.2,4482.6,8179.7,4568.4,8243.3,4346.7,7984.0,4427.9,8129.9,4400.2,8083.0,4519.3,8204.1,4454.4,8105.2,4550.8,8222.7,4555.6,8212.7,4638.3,8306.8,4321.3,7959.3,4431.7,8152.3,4467.8,8143.0,4648.8,8206.5,4466.2,8113.8,4525.1,8193.4,4531.8,8254.6,4642.9,8328.6,4420.6,8103.5,4557.4,8549.5,4562.2,8242.3,4579.6,8313.4,4488.8,8194.7,4662.0,8322.5,4598.2,8291.5,4754.6,8372.3,4214.9
220,7219.4,3562.5,7254.3,3685.3,7375.4,3798.4,7490.7,4014.3,7425.0,3780.3,7468.6,3904.2,7604.1,4034.0,7701.3,3805.7,7531.6,3892.7,7626.0,3903.1,7602.1,4022.0,7776.1,3809.5,7542.1,3903.3,7640.7,3900.4,7618.9,4008.0,7699.0,3946.5,7630.8,4358.1,7751.3,4057.7,7769.1,4144.6,7862.6,4045.0,7770.0,4125.6,7856.7,4164.1,7849.5,4244.8,7934.8,3937.7,7635.0,4044.8,7764.2,4037.3,7759.5,4169.7,7854.2,4365.5,7731.7,4139.9,7856.4,4156.7,7846.7,4248.2,7914.6,3951.9,7971.0,4062.3,7797.2,4070.4,7781.6,4142.1,7874.0,4043.9,7790.5,4120.8,7833.2,4122.6,7830.4,4234.1,7964.7,4176.1,7891.8,4280.9,8024.6,4248.0,7963.5,4375.2,8098.9,4275.5,7951.8,4358.6,8045.0,4355.0,8042.2,4506.2,8161.0,4056.2,7750.5,4160.1,7893.1,4196.1,7875.6,4268.6,7981.7,4155.4,7907.8,4239.4,7948.2,4312.4,8038.3,4361.5,8061.4,4209.1,7882.3,4267.3,8023.5,4302.4,8013.8,4450.6,8064.0,4604.0,8026.4,4386.8,8059.8,4361.3,8085.2,4813.7,8194.0,4057.6,7785.0,4179.7,7908.8,4195.7,7934.4,4312.9,8040.3,4199.5,7906.7,4247.5,7938.0,4292.0,7998.8,4386.5,8086.3,4215.7,7819.6,4601.6,7973.6,4259.1,7977.1,4396.9,8056.5,4282.4,7980.2,4429.8,8067.6,4421.7,8067.8,4477.0,8456.0,4412.2,7794.8,4162.2,7882.6,4202.8,7907.8,4325.5,8035.0,4213.1,7892.8,4273.7,8038.1,4288.1,7998.3,4369.3,8062.7,4164.9,7882.4,4322.4,8026.3,4284.0,8303.9,4438.2,8449.2,4264.8,8028.3,4392.4,8079.2,4363.8,8124.1,4480.8,8135.4,4176.3,7904.2,4616.2,8011.1,4323.6,8005.6,4438.2,8152.7,4328.7,8028.7,4414.6,8143.9,4420.7,8164.7,4525.5,8235.7,4653.7,7988.9,4403.0,8121.7,4369.7,8103.2,4513.2,8216.2,4462.4,8114.6,4550.2,8209.0,4513.9,8207.7,4599.6,8273.1,4692.0,7937.3,4429.2,8172.9,4392.9,8102.3,4537.5,8198.3,4424.9,8098.3,4511.9,8162.1,4527.6,8237.8,4567.3,8715.6,4432.2,8116.5,4599.5,8264.5,4518.8,8188.4,4614.7,8680.8,4492.1,8167.2,4571.3,8276.5,4919.8,8300.7,4748.6,8382.0,4199.9
221,7261.1,3566.2,7298.6,3737.5,7453.8,3912.6,7620.4,3721.9,7472.1,3870.3,7621.4,3916.7,7616.5,4058.8,7769.6,3865.6,7575.0,4008.9,7725.4,3933.6,7629.6,4026.4,8105.0,3853.6,7562.9,4022.1,7741.9,3949.3,7624.8,4029.2,7741.1,3996.7,7734.8,4192.9,7903.4,4084.8,7748.1,4255.8,7998.5,4169.0,7913.1,4350.8,8046.8,4236.5,7983.0,4357.4,8480.6,4003.1,8071.7,4174.5,7939.0,4117.2,7769.9,4542.8,7989.2,4168.8,7861.0,4288.1,8056.1,4246.2,7952.9,4663.0,8141.1,4006.8,7740.4,4207.0,7964.5,4081.3,7786.8,4259.9,7953.9,4473.3,7950.3,4328.4,8093.5,4254.6,7942.3,4371.7,8111.6,4153.1,7890.1,4327.5,8065.9,4249.3,7947.8,4410.5,8419.1,4350.0,8071.7,4442.8,8162.2,4389.6,8134.7,4538.3,8276.5,4091.8,7818.4,4273.9,8048.6,4163.0,8177.9,4345.2,8041.8,4228.9,7992.5,4376.3,8095.3,4352.8,8118.4,4488.8,8189.9,4204.6,7849.0,4336.1,8085.2,4279.5,7980.9,4393.1,8141.0,4351.2,8059.3,4505.8,8162.7,4728.0,8134.7,4532.2,8311.3,4135.6,7840.6,4295.2,8032.5,4156.2,7895.6,4347.7,8101.3,4247.1,7995.2,4389.7,8463.7,4330.5,8086.8,4465.2,8190.4,4212.0,7877.3,4352.8,8098.0,4255.8,7962.4,4378.3,8089.0,4333.9,8060.1,4485.8,8177.9,4408.5,8126.8,4531.3,8244.6,4115.4,7845.9,4338.7,8013.4,4201.2,7895.3,4350.2,8124.7,4255.0,7958.2,4409.1,8198.9,4358.3,8072.1,4471.7,8201.7,4177.7,7906.1,4369.9,8134.0,4257.1,7947.8,4399.5,8139.3,4337.4,8149.4,4470.5,8212.4,4410.1,8507.8,4534.5,8296.6,4265.9,8058.2,4468.8,8187.4,4381.9,8068.0,4576.3,8276.5,4448.5,8156.1,4621.0,8403.0,4546.1,8267.1,4655.5,8376.8,4351.8,8076.2,4516.3,8230.0,4426.0,8079.2,4537.8,8302.4,4547.3,8243.9,4688.6,8361.0,4665.6,8359.5,4716.7,8461.6,4424.5,8144.7,4936.0,8361.1,4487.2,8233.6,4687.6,8391.0,4523.6,8307.2,4723.8,8409.2,4628.1,8386.0,4763.4,8467.0,4541.2,8218.1,4604.1,8380.8,4609.4,8732.8,4679.5,8475.6,4634.4,8388.1,5081.5,8490.6,4754.3,8424.9,4845.9,8553.2,4320.0
222,7299.5,3585.8,7321.7,3694.7,7421.6,3759.7,7492.5,3675.1,7448.1,4074.0,7801.5,3995.4,7774.7,4080.6,8153.8,3875.5,7609.5,3923.7,7672.3,4043.9,8102.8,4042.8,7794.0,3902.8,7595.7,4277.3,7638.6,4011.4,7757.8,4076.0,7810.6,3967.2,7758.0,4058.4,7773.4,4147.7,7871.9,4180.8,8000.5,4040.6,8009.0,4141.2,7797.9,4180.8,7925.9,4226.9,7995.9,3996.9,7741.7,4058.4,7781.6,4122.2,7877.6,4176.8,7951.6,4040.5,7751.8,4084.4,7862.4,4226.4,7973.8,4227.3,8007.0,3989.7,7735.4,4579.2,7796.0,4136.3,7925.3,4234.0,7966.3,4090.6,7813.8,4143.0,7817.2,4225.6,7908.1,4247.8,7980.2,4608.1,8361.2,4390.0,8185.0,4416.8,8176.9,4500.4,8227.6,4369.3,8103.7,4411.5,8167.2,4455.2,8200.4,4490.4,8303.0,4158.8,7856.1,4204.0,8261.0,4286.6,8049.7,4386.3,8103.9,4600.7,7940.1,4244.5,8009.2,4415.7,8151.0,4401.1,8202.7,4302.7,8044.8,4370.2,8154.9,4421.2,8216.2,4511.0,8195.3,4364.3,8094.3,4742.9,8191.7,4497.0,8242.7,4535.6,8294.5,4143.9,7855.4,4207.5,7963.8,4315.5,8092.5,4397.9,8120.7,4228.4,7977.1,4257.4,7987.0,4364.4,8102.3,4457.6,8172.0,4313.7,8014.1,4385.4,8115.6,4398.6,8215.2,4497.7,8214.3,4362.9,8100.9,4423.3,8158.8,4460.1,8244.5,4593.3,8275.5,4168.1,7889.4,4279.1,7976.5,4320.6,8056.6,4423.6,8160.3,4240.5,7965.0,4276.7,8070.1,4374.5,8091.2,4465.7,8166.5,4600.5,8025.4,4379.8,8193.4,4458.5,8165.1,4498.9,8265.4,4355.0,8525.4,4464.0,8519.9,4466.0,8282.2,4547.8,8316.1,4248.5,7978.2,4345.2,8043.3,4417.2,8127.5,4455.6,8240.3,4639.2,8000.3,4702.5,8114.8,4475.8,8699.0,4554.8,8309.0,4401.9,8159.2,4479.3,8219.1,4484.7,8240.6,4655.2,8343.1,4534.9,8290.9,4548.8,8281.9,4571.1,8342.8,4655.8,8353.5,4309.3,8007.8,4369.9,8141.1,4474.6,8249.5,4543.1,8301.9,4391.1,8080.4,4435.0,8118.3,4557.4,8273.3,4614.0,8340.9,4501.8,8188.3,4579.9,8297.6,4566.1,8287.5,4657.0,8368.1,4523.2,8555.3,4565.5,8319.5,4635.3,8450.9,4685.3,8477.1,4253.1
223,7330.4,3583.5,7373.7,3705.5,7448.3,3701.9,7444.6,3679.1,7760.0,3699.1,7458.6,3767.5,7536.8,3807.8,7580.5,3737.7,7527.8,3766.6,7500.0,3775.5,7495.0,3810.5,7516.1,3750.4,7508.2,3765.8,7516.1,3807.8,7537.5,3806.8,7522.4,3844.9,7577.9,3835.0,7902.8,3860.9,7605.0,3884.0,7642.8,3860.0,7583.8,3900.1,7925.0,4198.3,7927.4,3906.3,7718.1,3828.4,7588.7,4124.4,7602.9,3819.1,7582.9,3878.2,7671.2,3835.5,8011.1,3907.7,7682.1,3908.4,8002.5,3924.1,7668.7,3835.5,7586.8,3848.6,7595.5,3852.0,7636.7,3887.7,7649.8,3825.3,7629.1,3882.4,7599.6,3916.3,7620.4,3945.0,8020.4,3912.8,7640.9,3946.9,7673.4,3962.8,7749.7,4009.2,7723.5,3970.5,7729.4,4006.2,7721.3,4004.3,8025.2,4047.3,7736.2,3909.9,7939.8,3923.7,7656.6,3890.1,7612.3,3957.1,7678.1,3908.8,7671.2,3969.1,7676.3,4015.4,7681.6,3954.0,7739.1,3916.6,7652.1,3932.5,7657.1,4001.4,7746.0,4040.1,7707.6,3977.5,7692.7,4022.1,7766.8,4022.5,7739.0,4015.2,7823.1,3902.7,7643.4,3924.8,7677.3,3875.8,7615.2,3947.2,7740.3,3951.8,7657.4,4261.9,7670.9,3982.1,7673.4,3982.7,7724.4,3934.6,7597.6,3940.6,7684.6,3961.9,7753.5,4016.2,7744.5,3955.0,7731.6,4013.7,7732.2,3995.7,8087.5,4012.1,7757.9,3928.3,7657.3,3988.5,7656.7,3930.2,7671.0,3985.2,7724.2,3916.2,7658.0,3987.3,7725.2,3947.8,8029.3,3986.0,7741.5,3918.4,7653.2,3949.7,7679.2,3989.4,7717.9,4066.1,7804.2,3959.1,7733.3,4030.5,7776.9,4017.1,7773.8,4021.6,7803.2,3950.8,7732.2,3995.1,7725.2,4305.4,7774.3,4061.8,7791.3,3983.4,7682.3,4079.4,7774.2,4012.4,7823.1,4047.1,7816.7,4011.6,7741.1,4027.0,7771.1,4038.2,8110.1,4132.5,7854.7,4052.9,7780.1,4118.3,8189.3,4084.5,7816.9,4105.2,7835.9,3991.7,7734.4,4020.4,7788.2,4011.9,7746.3,4093.9,7777.6,4050.0,8138.9,4069.0,7768.8,4084.1,7874.6,4138.1,7837.8,4051.0,7759.6,4090.6,7826.6,4129.8,7838.7,4133.2,7842.1,4049.5,7810.2,4101.6,7852.8,4138.0,7861.5,4136.6,7854.7,3960.2
