id,label,weight,gab_feed1_ver4.OptimizedMultiplier.fastMultiply_BasicBlock_28_0,gab_feed1_ver4.OptimizedMultiplier.fastMultiply_BasicBlock_62_338,gab_feed1_ver4.OptimizedMultiplier.standardMultiply_BasicBlock_13_126,gab_feed1_ver4.gab_feed1.main_BasicBlock_153_82,gab_feed1_ver4.ModPow.modPow_BasicBlock_11_84,gab_feed1_ver4.OptimizedMultiplier.fastMultiply_BasicBlock_46_180,gab_feed1_ver4.OptimizedMultiplier.standardMultiply_BasicBlock_12_0,gab_feed1_ver4.gab_feed1.main_BasicBlock_116_22,gab_feed1_ver4.OptimizedMultiplier.fastMultiply_BasicBlock_31_31,gab_feed1_ver4.gab_feed1.main_BasicBlock_157_147,gab_feed1_ver4.ModPow.modPow_BasicBlock_15_63,gab_feed1_ver4.gab_feed1.main_BasicBlock_87_0,gab_feed1_ver4.ModPow.modPow_BasicBlock_18_116,gab_feed1_ver4.gab_feed1.main_BasicBlock_162_186,gab_feed1_ver4.OptimizedMultiplier.standardMultiply_BasicBlock_17_53,gab_feed1_ver4.OptimizedMultiplier.fastMultiply_BasicBlock_44_155,gab_feed1_ver4.KeyExchangeServer.generateMasterSecret_BasicBlock_80_0,gab_feed1_ver4.ModPow.modPow_BasicBlock_13_28,gab_feed1_ver4.gab_feed1.main_BasicBlock_152_67,gab_feed1_ver4.gab_feed1.main_BasicBlock_155_192,gab_feed1_ver4.ModPow.modPow_BasicBlock_9_0,gab_feed1_ver4.OptimizedMultiplier.standardMultiply_BasicBlock_23_145,gab_feed1_ver4.ModPow.modPow_BasicBlock_11_98,gab_feed1_ver4.OptimizedMultiplier.standardMultiply_BasicBlock_16_107,gab_feed1_ver4.gab_feed1.main_BasicBlock_153_98,gab_feed1_ver4.gab_feed1.main_BasicBlock_150_44,gab_feed1_ver4.OptimizedMultiplier.fastMultiply_BasicBlock_33_44,gab_feed1_ver4.OptimizedMultiplier.fastMultiply_BasicBlock_36_78,gab_feed1_ver4.OptimizedMultiplier.standardMultiply_BasicBlock_16_39,gab_feed1_ver4.gab_feed1.main_BasicBlock_155_128,gab_feed1_ver4.gab_feed1.callGenerator_BasicBlock_46_0,gab_feed1_ver4.gab_feed1.main_BasicBlock_156_144,gab_feed1_ver4.OptimizedMultiplier.standardMultiply_BasicBlock_15_20,gab_feed1_ver4.OptimizedMultiplier.fastMultiply_BasicBlock_42_134,gab_feed1_ver4.OptimizedMultiplier.standardMultiply_BasicBlock_18_72,gab_feed1_ver4.OptimizedMultiplier.standardMultiply_BasicBlock_16_93
617,12,100,1368,1367,0.2y+1188.9,0,1,0.2y+1188.9,0.2y+1188.9,0,1,0,1368,0,1,0,706.8y+4869771.5,0.2y+1188.9,1,3328,0,0,1,0.2y+1188.9,1,0.2y+1188.9,0,0,1367,1367,0.2y+1188.9,0,1,1,0.2y+1188.9,178.1,1367.0y+0.0,0.2y+1188.9
618,12,100,1368,1367,0.2y+1188.9,0,1,0.2y+1188.9,0.2y+1188.9,0,1,0,1368,0,1,0,706.8y+4869771.5,0.2y+1188.9,1,3264,0,0,1,0.2y+1188.9,1,0.2y+1188.9,0,0,1367,1367,0.2y+1188.9,0,1,1,0.2y+1188.9,178.1,1367.0y+0.0,0.2y+1188.9
619,12,100,1368,1367,0.2y+1188.9,0,1,0.2y+1188.9,0.2y+1188.9,0,1,0,1368,0,1,0,706.8y+4869771.5,0.2y+1188.9,1,3200,0,0,1,0.2y+1188.9,1,0.2y+1188.9,0,0,1367,1367,0.2y+1188.9,0,1,1,0.2y+1188.9,178.1,1367.0y+0.0,0.2y+1188.9
620,12,100,1368,1367,0.2y+1188.9,0,1,0.2y+1188.9,0.2y+1188.9,0,1,0,1368,0,1,0,706.8y+4869771.5,0.2y+1188.9,1,3136,0,0,1,0.2y+1188.9,1,0.2y+1188.9,0,0,1367,1367,0.2y+1188.9,0,1,1,0.2y+1188.9,178.1,1367.0y+0.0,0.2y+1188.9
621,12,100,1368,1367,0.2y+1188.9,0,1,0.2y+1188.9,0.2y+1188.9,0,1,0,1368,0,1,0,706.8y+4869771.5,0.2y+1188.9,1,3072,0,0,1,0.2y+1188.9,1,0.2y+1188.9,0,0,1367,1367,0.2y+1188.9,0,1,1,0.2y+1188.9,178.1,1367.0y+0.0,0.2y+1188.9
622,12,100,1368,1367,0.2y+1188.9,0,1,0.2y+1188.9,0.2y+1188.9,0,1,0,1368,0,1,0,706.8y+4869771.5,0.2y+1188.9,1,3008,0,0,1,0.2y+1188.9,1,0.2y+1188.9,0,0,1367,1367,0.2y+1188.9,0,1,1,0.2y+1188.9,178.1,1367.0y+0.0,0.2y+1188.9
623,12,100,1368,1367,0.2y+1188.9,0,1,0.2y+1188.9,0.2y+1188.9,0,1,0,1368,0,1,0,706.8y+4869771.5,0.2y+1188.9,1,2944,0,0,1,0.2y+1188.9,1,0.2y+1188.9,0,0,1367,1367,0.2y+1188.9,0,1,1,0.2y+1188.9,178.1,1367.0y+0.0,0.2y+1188.9
624,12,100,1368,1367,0.2y+1188.9,0,1,0.2y+1188.9,0.2y+1188.9,0,1,0,1368,0,1,0,706.8y+4869771.5,0.2y+1188.9,1,2880,0,0,1,0.2y+1188.9,1,0.2y+1188.9,0,0,1367,1367,0.2y+1188.9,0,1,1,0.2y+1188.9,178.1,1367.0y+0.0,0.2y+1188.9
625,12,100,1368,1367,0.2y+1188.9,0,1,0.2y+1188.9,0.2y+1188.9,0,1,0,1368,0,1,0,706.8y+4869771.5,0.2y+1188.9,1,2816,0,0,1,0.2y+1188.9,1,0.2y+1188.9,0,0,1367,1367,0.2y+1188.9,0,1,1,0.2y+1188.9,178.1,1367.0y+0.0,0.2y+1188.9
626,12,100,1368,1367,0.2y+1188.9,0,1,0.2y+1188.9,0.2y+1188.9,0,1,0,1368,0,1,0,706.8y+4869771.5,0.2y+1188.9,1,2752,0,0,1,0.2y+1188.9,1,0.2y+1188.9,0,0,1367,1367,0.2y+1188.9,0,1,1,0.2y+1188.9,178.1,1367.0y+0.0,0.2y+1188.9
627,12,100,1368,1367,0.2y+1188.9,0,1,0.2y+1188.9,0.2y+1188.9,0,1,0,1368,0,1,0,706.8y+4869771.5,0.2y+1188.9,1,2688,0,0,1,0.2y+1188.9,1,0.2y+1188.9,0,0,1367,1367,0.2y+1188.9,0,1,1,0.2y+1188.9,178.1,1367.0y+0.0,0.2y+1188.9
628,12,100,1368,1367,0.2y+1188.9,0,1,0.2y+1188.9,0.2y+1188.9,0,1,0,1368,0,1,0,706.8y+4869771.5,0.2y+1188.9,1,2624,0,0,1,0.2y+1188.9,1,0.2y+1188.9,0,0,1367,1367,0.2y+1188.9,0,1,1,0.2y+1188.9,178.1,1367.0y+0.0,0.2y+1188.9
629,12,100,1368,1367,0.2y+1188.9,0,1,0.2y+1188.9,0.2y+1188.9,0,1,0,1368,0,1,0,706.8y+4869771.5,0.2y+1188.9,1,2560,0,0,1,0.2y+1188.9,1,0.2y+1188.9,0,0,1367,1367,0.2y+1188.9,0,1,1,0.2y+1188.9,178.1,1367.0y+0.0,0.2y+1188.9
630,12,100,1368,1367,0.2y+1188.9,0,1,0.2y+1188.9,0.2y+1188.9,0,1,0,1368,0,1,0,706.8y+4869771.5,0.2y+1188.9,1,2496,0,0,1,0.2y+1188.9,1,0.2y+1188.9,0,0,1367,1367,0.2y+1188.9,0,1,1,0.2y+1188.9,178.1,1367.0y+0.0,0.2y+1188.9
631,12,100,1368,1367,0.2y+1188.9,0,1,0.2y+1188.9,0.2y+1188.9,0,1,0,1368,0,1,0,706.8y+4869771.5,0.2y+1188.9,1,2432,0,0,1,0.2y+1188.9,1,0.2y+1188.9,0,0,1367,1367,0.2y+1188.9,0,1,1,0.2y+1188.9,178.1,1367.0y+0.0,0.2y+1188.9
632,12,100,1368,1367,0.2y+1188.9,0,1,0.2y+1188.9,0.2y+1188.9,0,1,0,1368,0,1,0,706.8y+4869771.5,0.2y+1188.9,1,2368,0,0,1,0.2y+1188.9,1,0.2y+1188.9,0,0,1367,1367,0.2y+1188.9,0,1,1,0.2y+1188.9,178.1,1367.0y+0.0,0.2y+1188.9
633,12,100,1368,1367,0.2y+1188.9,0,1,0.2y+1188.9,0.2y+1188.9,0,1,0,1368,0,1,0,706.8y+4869771.5,0.2y+1188.9,1,2304,0,0,1,0.2y+1188.9,1,0.2y+1188.9,0,0,1367,1367,0.2y+1188.9,0,1,1,0.2y+1188.9,178.1,1367.0y+0.0,0.2y+1188.9
634,12,100,1368,1367,0.2y+1188.9,0,1,0.2y+1188.9,0.2y+1188.9,0,1,0,1368,0,1,0,706.8y+4869771.5,0.2y+1188.9,1,2240,0,0,1,0.2y+1188.9,1,0.2y+1188.9,0,0,1367,1367,0.2y+1188.9,0,1,1,0.2y+1188.9,178.1,1367.0y+0.0,0.2y+1188.9
635,12,100,1368,1367,0.2y+1188.9,0,1,0.2y+1188.9,0.2y+1188.9,0,1,0,1368,0,1,0,706.8y+4869771.5,0.2y+1188.9,1,2176,0,0,1,0.2y+1188.9,1,0.2y+1188.9,0,0,1367,1367,0.2y+1188.9,0,1,1,0.2y+1188.9,178.1,1367.0y+0.0,0.2y+1188.9
636,12,100,1368,1367,0.2y+1188.9,0,1,0.2y+1188.9,0.2y+1188.9,0,1,0,1368,0,1,0,706.8y+4869771.5,0.2y+1188.9,1,2112,0,0,1,0.2y+1188.9,1,0.2y+1188.9,0,0,1367,1367,0.2y+1188.9,0,1,1,0.2y+1188.9,178.1,1367.0y+0.0,0.2y+1188.9
637,12,100,1368,1367,0.2y+1188.9,0,1,0.2y+1188.9,0.2y+1188.9,0,1,0,1368,0,1,0,706.8y+4869771.5,0.2y+1188.9,1,2048,0,0,1,0.2y+1188.9,1,0.2y+1188.9,0,0,1367,1367,0.2y+1188.9,0,1,1,0.2y+1188.9,178.1,1367.0y+0.0,0.2y+1188.9
638,12,100,1368,1367,0.2y+1188.9,0,1,0.2y+1188.9,0.2y+1188.9,0,1,0,1368,0,1,0,706.8y+4869771.5,0.2y+1188.9,1,1984,0,0,1,0.2y+1188.9,1,0.2y+1188.9,0,0,1367,1367,0.2y+1188.9,0,1,1,0.2y+1188.9,178.1,1367.0y+0.0,0.2y+1188.9
639,12,100,1368,1367,0.2y+1188.9,0,1,0.2y+1188.9,0.2y+1188.9,0,1,0,1368,0,1,0,706.8y+4869771.5,0.2y+1188.9,1,1920,0,0,1,0.2y+1188.9,1,0.2y+1188.9,0,0,1367,1367,0.2y+1188.9,0,1,1,0.2y+1188.9,178.1,1367.0y+0.0,0.2y+1188.9
640,12,100,1368,1367,0.2y+1188.9,0,1,0.2y+1188.9,0.2y+1188.9,0,1,0,1368,0,1,0,706.8y+4869771.5,0.2y+1188.9,1,1856,0,0,1,0.2y+1188.9,1,0.2y+1188.9,0,0,1367,1367,0.2y+1188.9,0,1,1,0.2y+1188.9,178.1,1367.0y+0.0,0.2y+1188.9
641,12,100,1368,1367,0.2y+1188.9,0,1,0.2y+1188.9,0.2y+1188.9,0,1,0,1368,0,1,0,706.8y+4869771.5,0.2y+1188.9,1,1792,0,0,1,0.2y+1188.9,1,0.2y+1188.9,0,0,1367,1367,0.2y+1188.9,0,1,1,0.2y+1188.9,178.1,1367.0y+0.0,0.2y+1188.9
642,12,100,1368,1367,0.2y+1188.9,0,1,0.2y+1188.9,0.2y+1188.9,0,1,0,1368,0,1,0,706.8y+4869771.5,0.2y+1188.9,1,1728,0,0,1,0.2y+1188.9,1,0.2y+1188.9,0,0,1367,1367,0.2y+1188.9,0,1,1,0.2y+1188.9,178.1,1367.0y+0.0,0.2y+1188.9
643,12,100,1368,1367,0.2y+1188.9,0,1,0.2y+1188.9,0.2y+1188.9,0,1,0,1368,0,1,0,706.8y+4869771.5,0.2y+1188.9,1,1664,0,0,1,0.2y+1188.9,1,0.2y+1188.9,0,0,1367,1367,0.2y+1188.9,0,1,1,0.2y+1188.9,178.1,1367.0y+0.0,0.2y+1188.9
644,12,100,1368,1367,0.2y+1188.9,0,1,0.2y+1188.9,0.2y+1188.9,0,1,0,1368,0,1,0,706.8y+4869771.5,0.2y+1188.9,1,1600,0,0,1,0.2y+1188.9,1,0.2y+1188.9,0,0,1367,1367,0.2y+1188.9,0,1,1,0.2y+1188.9,178.1,1367.0y+0.0,0.2y+1188.9
645,12,100,1368,1367,0.2y+1188.9,0,1,0.2y+1188.9,0.2y+1188.9,0,1,0,1368,0,1,0,706.8y+4869771.5,0.2y+1188.9,1,1536,0,0,1,0.2y+1188.9,1,0.2y+1188.9,0,0,1367,1367,0.2y+1188.9,0,1,1,0.2y+1188.9,178.1,1367.0y+0.0,0.2y+1188.9
646,12,100,1368,1367,0.2y+1188.9,0,1,0.2y+1188.9,0.2y+1188.9,0,1,0,1368,0,1,0,706.8y+4869771.5,0.2y+1188.9,1,1472,0,0,1,0.2y+1188.9,1,0.2y+1188.9,0,0,1367,1367,0.2y+1188.9,0,1,1,0.2y+1188.9,178.1,1367.0y+0.0,0.2y+1188.9
647,12,100,1368,1367,0.2y+1188.9,0,1,0.2y+1188.9,0.2y+1188.9,0,1,0,1368,0,1,0,706.8y+4869771.5,0.2y+1188.9,1,1408,0,0,1,0.2y+1188.9,1,0.2y+1188.9,0,0,1367,1367,0.2y+1188.9,0,1,1,0.2y+1188.9,178.1,1367.0y+0.0,0.2y+1188.9
648,13,100,1492,1491,0.2y+1296.8,0,1,0.2y+1296.8,0.2y+1296.8,0,1,0,1492,0,1,0,770.9y+5311506.4,0.2y+1296.8,1,4096,0,0,1,0.2y+1296.8,1,0.2y+1296.8,0,0,1491,1491,0.2y+1296.8,0,1,1,0.2y+1296.8,194.2,1491.0y+0.0,0.2y+1296.8
649,13,100,1492,1491,0.2y+1296.8,0,1,0.2y+1296.8,0.2y+1296.8,0,1,0,1492,0,1,0,770.9y+5311506.4,0.2y+1296.8,1,4032,0,0,1,0.2y+1296.8,1,0.2y+1296.8,0,0,1491,1491,0.2y+1296.8,0,1,1,0.2y+1296.8,194.2,1491.0y+0.0,0.2y+1296.8
650,13,100,1492,1491,0.2y+1296.8,0,1,0.2y+1296.8,0.2y+1296.8,0,1,0,1492,0,1,0,770.9y+5311506.4,0.2y+1296.8,1,3968,0,0,1,0.2y+1296.8,1,0.2y+1296.8,0,0,1491,1491,0.2y+1296.8,0,1,1,0.2y+1296.8,194.2,1491.0y+0.0,0.2y+1296.8
651,13,100,1492,1491,0.2y+1296.8,0,1,0.2y+1296.8,0.2y+1296.8,0,1,0,1492,0,1,0,770.9y+5311506.4,0.2y+1296.8,1,3904,0,0,1,0.2y+1296.8,1,0.2y+1296.8,0,0,1491,1491,0.2y+1296.8,0,1,1,0.2y+1296.8,194.2,1491.0y+0.0,0.2y+1296.8
652,13,100,1492,1491,0.2y+1296.8,0,1,0.2y+1296.8,0.2y+1296.8,0,1,0,1492,0,1,0,770.9y+5311506.4,0.2y+1296.8,1,3840,0,0,1,0.2y+1296.8,1,0.2y+1296.8,0,0,1491,1491,0.2y+1296.8,0,1,1,0.2y+1296.8,194.2,1491.0y+0.0,0.2y+1296.8
653,13,100,1492,1491,0.2y+1296.8,0,1,0.2y+1296.8,0.2y+1296.8,0,1,0,1492,0,1,0,770.9y+5311506.4,0.2y+1296.8,1,3776,0,0,1,0.2y+1296.8,1,0.2y+1296.8,0,0,1491,1491,0.2y+1296.8,0,1,1,0.2y+1296.8,194.2,1491.0y+0.0,0.2y+1296.8
654,13,100,1492,1491,0.2y+1296.8,0,1,0.2y+1296.8,0.2y+1296.8,0,1,0,1492,0,1,0,770.9y+5311506.4,0.2y+1296.8,1,3712,0,0,1,0.2y+1296.8,1,0.2y+1296.8,0,0,1491,1491,0.2y+1296.8,0,1,1,0.2y+1296.8,194.2,1491.0y+0.0,0.2y+1296.8
655,13,100,1492,1491,0.2y+1296.8,0,1,0.2y+1296.8,0.2y+1296.8,0,1,0,1492,0,1,0,770.9y+5311506.4,0.2y+1296.8,1,3648,0,0,1,0.2y+1296.8,1,0.2y+1296.8,0,0,1491,1491,0.2y+1296.8,0,1,1,0.2y+1296.8,194.2,1491.0y+0.0,0.2y+1296.8
656,13,100,1492,1491,0.2y+1296.8,0,1,0.2y+1296.8,0.2y+1296.8,0,1,0,1492,0,1,0,770.9y+5311506.4,0.2y+1296.8,1,3584,0,0,1,0.2y+1296.8,1,0.2y+1296.8,0,0,1491,1491,0.2y+1296.8,0,1,1,0.2y+1296.8,194.2,1491.0y+0.0,0.2y+1296.8
657,13,100,1492,1491,0.2y+1296.8,0,1,0.2y+1296.8,0.2y+1296.8,0,1,0,1492,0,1,0,770.9y+5311506.4,0.2y+1296.8,1,3520,0,0,1,0.2y+1296.8,1,0.2y+1296.8,0,0,1491,1491,0.2y+1296.8,0,1,1,0.2y+1296.8,194.2,1491.0y+0.0,0.2y+1296.8
658,13,100,1492,1491,0.2y+1296.8,0,1,0.2y+1296.8,0.2y+1296.8,0,1,0,1492,0,1,0,770.9y+5311506.4,0.2y+1296.8,1,3456,0,0,1,0.2y+1296.8,1,0.2y+1296.8,0,0,1491,1491,0.2y+1296.8,0,1,1,0.2y+1296.8,194.2,1491.0y+0.0,0.2y+1296.8
659,13,100,1492,1491,0.2y+1296.8,0,1,0.2y+1296.8,0.2y+1296.8,0,1,0,1492,0,1,0,770.9y+5311506.4,0.2y+1296.8,1,3392,0,0,1,0.2y+1296.8,1,0.2y+1296.8,0,0,1491,1491,0.2y+1296.8,0,1,1,0.2y+1296.8,194.2,1491.0y+0.0,0.2y+1296.8
660,13,100,1492,1491,0.2y+1296.8,0,1,0.2y+1296.8,0.2y+1296.8,0,1,0,1492,0,1,0,770.9y+5311506.4,0.2y+1296.8,1,3328,0,0,1,0.2y+1296.8,1,0.2y+1296.8,0,0,1491,1491,0.2y+1296.8,0,1,1,0.2y+1296.8,194.2,1491.0y+0.0,0.2y+1296.8
661,13,100,1492,1491,0.2y+1296.8,0,1,0.2y+1296.8,0.2y+1296.8,0,1,0,1492,0,1,0,770.9y+5311506.4,0.2y+1296.8,1,3264,0,0,1,0.2y+1296.8,1,0.2y+1296.8,0,0,1491,1491,0.2y+1296.8,0,1,1,0.2y+1296.8,194.2,1491.0y+0.0,0.2y+1296.8
662,13,100,1492,1491,0.2y+1296.8,0,1,0.2y+1296.8,0.2y+1296.8,0,1,0,1492,0,1,0,770.9y+5311506.4,0.2y+1296.8,1,3200,0,0,1,0.2y+1296.8,1,0.2y+1296.8,0,0,1491,1491,0.2y+1296.8,0,1,1,0.2y+1296.8,194.2,1491.0y+0.0,0.2y+1296.8
663,13,100,1492,1491,0.2y+1296.8,0,1,0.2y+1296.8,0.2y+1296.8,0,1,0,1492,0,1,0,770.9y+5311506.4,0.2y+1296.8,1,3136,0,0,1,0.2y+1296.8,1,0.2y+1296.8,0,0,1491,1491,0.2y+1296.8,0,1,1,0.2y+1296.8,194.2,1491.0y+0.0,0.2y+1296.8
664,13,100,1492,1491,0.2y+1296.8,0,1,0.2y+1296.8,0.2y+1296.8,0,1,0,1492,0,1,0,770.9y+5311506.4,0.2y+1296.8,1,3072,0,0,1,0.2y+1296.8,1,0.2y+1296.8,0,0,1491,1491,0.2y+1296.8,0,1,1,0.2y+1296.8,194.2,1491.0y+0.0,0.2y+1296.8
665,13,100,1492,1491,0.2y+1296.8,0,1,0.2y+1296.8,0.2y+1296.8,0,1,0,1492,0,1,0,770.9y+5311506.4,0.2y+1296.8,1,3008,0,0,1,0.2y+1296.8,1,0.2y+1296.8,0,0,1491,1491,0.2y+1296.8,0,1,1,0.2y+1296.8,194.2,1491.0y+0.0,0.2y+1296.8
666,13,100,1492,1491,0.2y+1296.8,0,1,0.2y+1296.8,0.2y+1296.8,0,1,0,1492,0,1,0,770.9y+5311506.4,0.2y+1296.8,1,2944,0,0,1,0.2y+1296.8,1,0.2y+1296.8,0,0,1491,1491,0.2y+1296.8,0,1,1,0.2y+1296.8,194.2,1491.0y+0.0,0.2y+1296.8
667,13,100,1492,1491,0.2y+1296.8,0,1,0.2y+1296.8,0.2y+1296.8,0,1,0,1492,0,1,0,770.9y+5311506.4,0.2y+1296.8,1,2880,0,0,1,0.2y+1296.8,1,0.2y+1296.8,0,0,1491,1491,0.2y+1296.8,0,1,1,0.2y+1296.8,194.2,1491.0y+0.0,0.2y+1296.8
668,13,100,1492,1491,0.2y+1296.8,0,1,0.2y+1296.8,0.2y+1296.8,0,1,0,1492,0,1,0,770.9y+5311506.4,0.2y+1296.8,1,2816,0,0,1,0.2y+1296.8,1,0.2y+1296.8,0,0,1491,1491,0.2y+1296.8,0,1,1,0.2y+1296.8,194.2,1491.0y+0.0,0.2y+1296.8
669,13,100,1492,1491,0.2y+1296.8,0,1,0.2y+1296.8,0.2y+1296.8,0,1,0,1492,0,1,0,770.9y+5311506.4,0.2y+1296.8,1,2752,0,0,1,0.2y+1296.8,1,0.2y+1296.8,0,0,1491,1491,0.2y+1296.8,0,1,1,0.2y+1296.8,194.2,1491.0y+0.0,0.2y+1296.8
670,13,100,1492,1491,0.2y+1296.8,0,1,0.2y+1296.8,0.2y+1296.8,0,1,0,1492,0,1,0,770.9y+5311506.4,0.2y+1296.8,1,2688,0,0,1,0.2y+1296.8,1,0.2y+1296.8,0,0,1491,1491,0.2y+1296.8,0,1,1,0.2y+1296.8,194.2,1491.0y+0.0,0.2y+1296.8
671,13,100,1492,1491,0.2y+1296.8,0,1,0.2y+1296.8,0.2y+1296.8,0,1,0,1492,0,1,0,770.9y+5311506.4,0.2y+1296.8,1,2624,0,0,1,0.2y+1296.8,1,0.2y+1296.8,0,0,1491,1491,0.2y+1296.8,0,1,1,0.2y+1296.8,194.2,1491.0y+0.0,0.2y+1296.8
672,13,100,1492,1491,0.2y+1296.8,0,1,0.2y+1296.8,0.2y+1296.8,0,1,0,1492,0,1,0,770.9y+5311506.4,0.2y+1296.8,1,2560,0,0,1,0.2y+1296.8,1,0.2y+1296.8,0,0,1491,1491,0.2y+1296.8,0,1,1,0.2y+1296.8,194.2,1491.0y+0.0,0.2y+1296.8
673,13,100,1492,1491,0.2y+1296.8,0,1,0.2y+1296.8,0.2y+1296.8,0,1,0,1492,0,1,0,770.9y+5311506.4,0.2y+1296.8,1,2496,0,0,1,0.2y+1296.8,1,0.2y+1296.8,0,0,1491,1491,0.2y+1296.8,0,1,1,0.2y+1296.8,194.2,1491.0y+0.0,0.2y+1296.8
674,13,100,1492,1491,0.2y+1296.8,0,1,0.2y+1296.8,0.2y+1296.8,0,1,0,1492,0,1,0,770.9y+5311506.4,0.2y+1296.8,1,2432,0,0,1,0.2y+1296.8,1,0.2y+1296.8,0,0,1491,1491,0.2y+1296.8,0,1,1,0.2y+1296.8,194.2,1491.0y+0.0,0.2y+1296.8
675,13,100,1492,1491,0.2y+1296.8,0,1,0.2y+1296.8,0.2y+1296.8,0,1,0,1492,0,1,0,770.9y+5311506.4,0.2y+1296.8,1,2368,0,0,1,0.2y+1296.8,1,0.2y+1296.8,0,0,1491,1491,0.2y+1296.8,0,1,1,0.2y+1296.8,194.2,1491.0y+0.0,0.2y+1296.8
676,13,100,1492,1491,0.2y+1296.8,0,1,0.2y+1296.8,0.2y+1296.8,0,1,0,1492,0,1,0,770.9y+5311506.4,0.2y+1296.8,1,2304,0,0,1,0.2y+1296.8,1,0.2y+1296.8,0,0,1491,1491,0.2y+1296.8,0,1,1,0.2y+1296.8,194.2,1491.0y+0.0,0.2y+1296.8
677,13,100,1492,1491,0.2y+1296.8,0,1,0.2y+1296.8,0.2y+1296.8,0,1,0,1492,0,1,0,770.9y+5311506.4,0.2y+1296.8,1,2240,0,0,1,0.2y+1296.8,1,0.2y+1296.8,0,0,1491,1491,0.2y+1296.8,0,1,1,0.2y+1296.8,194.2,1491.0y+0.0,0.2y+1296.8
678,13,100,1492,1491,0.2y+1296.8,0,1,0.2y+1296.8,0.2y+1296.8,0,1,0,1492,0,1,0,770.9y+5311506.4,0.2y+1296.8,1,2176,0,0,1,0.2y+1296.8,1,0.2y+1296.8,0,0,1491,1491,0.2y+1296.8,0,1,1,0.2y+1296.8,194.2,1491.0y+0.0,0.2y+1296.8
679,13,100,1492,1491,0.2y+1296.8,0,1,0.2y+1296.8,0.2y+1296.8,0,1,0,1492,0,1,0,770.9y+5311506.4,0.2y+1296.8,1,2112,0,0,1,0.2y+1296.8,1,0.2y+1296.8,0,0,1491,1491,0.2y+1296.8,0,1,1,0.2y+1296.8,194.2,1491.0y+0.0,0.2y+1296.8
680,13,100,1492,1491,0.2y+1296.8,0,1,0.2y+1296.8,0.2y+1296.8,0,1,0,1492,0,1,0,770.9y+5311506.4,0.2y+1296.8,1,2048,0,0,1,0.2y+1296.8,1,0.2y+1296.8,0,0,1491,1491,0.2y+1296.8,0,1,1,0.2y+1296.8,194.2,1491.0y+0.0,0.2y+1296.8
681,13,100,1492,1491,0.2y+1296.8,0,1,0.2y+1296.8,0.2y+1296.8,0,1,0,1492,0,1,0,770.9y+5311506.4,0.2y+1296.8,1,1984,0,0,1,0.2y+1296.8,1,0.2y+1296.8,0,0,1491,1491,0.2y+1296.8,0,1,1,0.2y+1296.8,194.2,1491.0y+0.0,0.2y+1296.8
682,13,100,1492,1491,0.2y+1296.8,0,1,0.2y+1296.8,0.2y+1296.8,0,1,0,1492,0,1,0,770.9y+5311506.4,0.2y+1296.8,1,1920,0,0,1,0.2y+1296.8,1,0.2y+1296.8,0,0,1491,1491,0.2y+1296.8,0,1,1,0.2y+1296.8,194.2,1491.0y+0.0,0.2y+1296.8
683,13,100,1492,1491,0.2y+1296.8,0,1,0.2y+1296.8,0.2y+1296.8,0,1,0,1492,0,1,0,770.9y+5311506.4,0.2y+1296.8,1,1856,0,0,1,0.2y+1296.8,1,0.2y+1296.8,0,0,1491,1491,0.2y+1296.8,0,1,1,0.2y+1296.8,194.2,1491.0y+0.0,0.2y+1296.8
684,13,100,1492,1491,0.2y+1296.8,0,1,0.2y+1296.8,0.2y+1296.8,0,1,0,1492,0,1,0,770.9y+5311506.4,0.2y+1296.8,1,1792,0,0,1,0.2y+1296.8,1,0.2y+1296.8,0,0,1491,1491,0.2y+1296.8,0,1,1,0.2y+1296.8,194.2,1491.0y+0.0,0.2y+1296.8
685,13,100,1492,1491,0.2y+1296.8,0,1,0.2y+1296.8,0.2y+1296.8,0,1,0,1492,0,1,0,770.9y+5311506.4,0.2y+1296.8,1,1728,0,0,1,0.2y+1296.8,1,0.2y+1296.8,0,0,1491,1491,0.2y+1296.8,0,1,1,0.2y+1296.8,194.2,1491.0y+0.0,0.2y+1296.8
686,13,100,1492,1491,0.2y+1296.8,0,1,0.2y+1296.8,0.2y+1296.8,0,1,0,1492,0,1,0,770.9y+5311506.4,0.2y+1296.8,1,1664,0,0,1,0.2y+1296.8,1,0.2y+1296.8,0,0,1491,1491,0.2y+1296.8,0,1,1,0.2y+1296.8,194.2,1491.0y+0.0,0.2y+1296.8
687,13,100,1492,1491,0.2y+1296.8,0,1,0.2y+1296.8,0.2y+1296.8,0,1,0,1492,0,1,0,770.9y+5311506.4,0.2y+1296.8,1,1600,0,0,1,0.2y+1296.8,1,0.2y+1296.8,0,0,1491,1491,0.2y+1296.8,0,1,1,0.2y+1296.8,194.2,1491.0y+0.0,0.2y+1296.8
688,13,100,1492,1491,0.2y+1296.8,0,1,0.2y+1296.8,0.2y+1296.8,0,1,0,1492,0,1,0,770.9y+5311506.4,0.2y+1296.8,1,1536,0,0,1,0.2y+1296.8,1,0.2y+1296.8,0,0,1491,1491,0.2y+1296.8,0,1,1,0.2y+1296.8,194.2,1491.0y+0.0,0.2y+1296.8
