id,label,weight,jetty.Password.main_BasicBlock_285_368,jetty.Password.main_BasicBlock_298_743,jetty.Password.main_BasicBlock_300_780,jetty.Password.main_BasicBlock_285_328,jetty.Credential.stringEquals_BasicBlock_104_115,jetty.Password.main_BasicBlock_285_284,jetty.Password.dummy_BasicBlock_271_0,jetty.Password.main_BasicBlock_322_1012,jetty.Password.main_BasicBlock_285_244,jetty.Password.main_BasicBlock_285_202,jetty.Password.check_BasicBlock_120_0,jetty.Password.main_BasicBlock_294_681,jetty.Password.main_BasicBlock_276_0,jetty.Password.main_BasicBlock_294_721,jetty.Password.main_BasicBlock_310_865,jetty.Password.main_BasicBlock_285_159,jetty.Password.main_BasicBlock_285_350,jetty.Credential.stringEquals_BasicBlock_105_172,jetty.Password.main_BasicBlock_289_411,jetty.Password.main_BasicBlock_280_38,jetty.Credential.stringEquals_BasicBlock_97_44,jetty.Password.main_BasicBlock_282_91,jetty.Password.main_BasicBlock_294_532,jetty.Password.main_BasicBlock_294_577,jetty.Credential.stringEquals_BasicBlock_103_102,jetty.Password.main_BasicBlock_294_659,jetty.Password.main_BasicBlock_294_615,jetty.Password.main_BasicBlock_282_133,jetty.Password.main_BasicBlock_300_1036,jetty.Password.main_BasicBlock_285_306,jetty.Password.main_BasicBlock_285_262,jetty.Password.main_BasicBlock_292_462,jetty.Password.main_BasicBlock_308_918,jetty.Credential.checkChar_BasicBlock_84_16,jetty.Password.main_BasicBlock_285_224,jetty.Credential.stringEquals_BasicBlock_99_72,jetty.Password.main_BasicBlock_294_703,jetty.Credential.stringEquals_BasicBlock_106_140,jetty.Password.main_BasicBlock_289_390,jetty.Password.main_BasicBlock_304_829,jetty.Password.main_BasicBlock_291_486,jetty.Password.main_BasicBlock_283_109,jetty.Password.main_BasicBlock_291_444,jetty.Credential.checkChar_BasicBlock_84_0,jetty.Credential.stringEquals_BasicBlock_97_29,jetty.Password.main_BasicBlock_319_939,jetty.Password.main_BasicBlock_304_987,jetty.Password.main_BasicBlock_280_59,jetty.Credential.checkChar_BasicBlock_84_29,jetty.Password.main_BasicBlock_285_179,jetty.Password.main_BasicBlock_294_597,jetty.Credential.stringEquals_BasicBlock_95_0,jetty.Password.main_BasicBlock_294_555,jetty.Credential.stringEquals_BasicBlock_107_190,jetty.Password.main_BasicBlock_294_512,jetty.Password.main_BasicBlock_294_637
1,1,100,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,635,1,min(3.0;y),1,1,1,min(3.0;y),1,1,1,800,1,min(3.0;y),1,min(1.0;y),1,1,min(3.0;y),1,1,1,1,1,1,1
170,2,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(14.0;y),0,1,0,min(14.0;y),0,1,0,0,0,min(14.0;y),1,1,1,0,min(14.0;y),0,0,1,0,1,0,0
171,19,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(7.0;y),0,1,0,min(7.0;y),0,1,0,0,0,min(7.0;y),1,1,1,0,min(7.0;y),0,0,1,0,1,0,0
172,7,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(13.0;y),0,1,0,min(13.0;y),0,1,0,0,0,min(13.0;y),1,1,1,0,min(13.0;y),0,0,1,0,1,0,0
173,4,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(15.0;y),0,1,0,min(15.0;y),0,1,0,0,0,min(15.0;y),1,1,1,0,min(15.0;y),0,0,1,0,1,0,0
174,6,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(8.0;y),0,1,0,min(8.0;y),0,1,0,0,0,min(8.0;y),1,1,1,0,min(8.0;y),0,0,1,0,1,0,0
175,6,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(8.0;y),0,1,0,min(8.0;y),0,1,0,0,0,min(8.0;y),1,1,1,0,min(8.0;y),0,0,1,0,1,0,0
176,4,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(15.0;y),0,1,0,min(15.0;y),0,1,0,0,0,min(15.0;y),1,1,1,0,min(15.0;y),0,0,1,0,1,0,0
177,2,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(14.0;y),0,1,0,min(14.0;y),0,1,0,0,0,min(14.0;y),1,1,1,0,min(14.0;y),0,0,1,0,1,0,0
178,5,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(11.0;y),0,1,0,min(11.0;y),0,1,0,0,0,min(11.0;y),1,1,1,0,min(11.0;y),0,0,1,0,1,0,0
179,6,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(8.0;y),0,1,0,min(8.0;y),0,1,0,0,0,min(8.0;y),1,1,1,0,min(8.0;y),0,0,1,0,1,0,0
180,9,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(10.0;y),0,1,0,min(10.0;y),0,1,0,0,0,min(10.0;y),1,1,1,0,min(10.0;y),0,0,1,0,1,0,0
181,8,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(20.0;y),0,1,0,min(20.0;y),0,1,0,0,0,min(20.0;y),1,1,1,0,min(20.0;y),0,0,1,0,1,0,0
182,19,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(7.0;y),0,1,0,min(7.0;y),0,1,0,0,0,min(7.0;y),1,1,1,0,min(7.0;y),0,0,1,0,1,0,0
183,5,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(11.0;y),0,1,0,min(11.0;y),0,1,0,0,0,min(11.0;y),1,1,1,0,min(11.0;y),0,0,1,0,1,0,0
184,6,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(19.0;y),0,1,0,min(19.0;y),0,1,0,0,0,min(19.0;y),1,1,1,0,min(19.0;y),0,0,1,0,1,0,0
185,2,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(14.0;y),0,1,0,min(14.0;y),0,1,0,0,0,min(14.0;y),1,1,1,0,min(14.0;y),0,0,1,0,1,0,0
186,3,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(12.0;y),0,1,0,min(12.0;y),0,1,0,0,0,min(12.0;y),1,1,1,0,min(12.0;y),0,0,1,0,1,0,0
187,18,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(16.0;y),0,1,0,min(16.0;y),0,1,0,0,0,min(16.0;y),1,1,1,0,min(16.0;y),0,0,1,0,1,0,0
188,4,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(15.0;y),0,1,0,min(15.0;y),0,1,0,0,0,min(15.0;y),1,1,1,0,min(15.0;y),0,0,1,0,1,0,0
189,6,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(8.0;y),0,1,0,min(8.0;y),0,1,0,0,0,min(8.0;y),1,1,1,0,min(8.0;y),0,0,1,0,1,0,0
190,6,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(8.0;y),0,1,0,min(8.0;y),0,1,0,0,0,min(8.0;y),1,1,1,0,min(8.0;y),0,0,1,0,1,0,0
191,9,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(10.0;y),0,1,0,min(10.0;y),0,1,0,0,0,min(10.0;y),1,1,1,0,min(10.0;y),0,0,1,0,1,0,0
192,18,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(16.0;y),0,1,0,min(16.0;y),0,1,0,0,0,min(16.0;y),1,1,1,0,min(16.0;y),0,0,1,0,1,0,0
193,5,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(11.0;y),0,1,0,min(11.0;y),0,1,0,0,0,min(11.0;y),1,1,1,0,min(11.0;y),0,0,1,0,1,0,0
194,4,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(15.0;y),0,1,0,min(15.0;y),0,1,0,0,0,min(15.0;y),1,1,1,0,min(15.0;y),0,0,1,0,1,0,0
195,6,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(19.0;y),0,1,0,min(19.0;y),0,1,0,0,0,min(19.0;y),1,1,1,0,min(19.0;y),0,0,1,0,1,0,0
196,9,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(10.0;y),0,1,0,min(10.0;y),0,1,0,0,0,min(10.0;y),1,1,1,0,min(10.0;y),0,0,1,0,1,0,0
197,9,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(10.0;y),0,1,0,min(10.0;y),0,1,0,0,0,min(10.0;y),1,1,1,0,min(10.0;y),0,0,1,0,1,0,0
198,2,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(14.0;y),0,1,0,min(14.0;y),0,1,0,0,0,min(14.0;y),1,1,1,0,min(14.0;y),0,0,1,0,1,0,0
199,2,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(14.0;y),0,1,0,min(14.0;y),0,1,0,0,0,min(14.0;y),1,1,1,0,min(14.0;y),0,0,1,0,1,0,0
200,9,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(10.0;y),0,1,0,min(10.0;y),0,1,0,0,0,min(10.0;y),1,1,1,0,min(10.0;y),0,0,1,0,1,0,0
201,6,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(8.0;y),0,1,0,min(8.0;y),0,1,0,0,0,min(8.0;y),1,1,1,0,min(8.0;y),0,0,1,0,1,0,0
202,18,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(5.0;y),0,1,0,min(5.0;y),0,1,0,0,0,min(5.0;y),1,1,1,0,min(5.0;y),0,0,1,0,1,0,0
203,2,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(14.0;y),0,1,0,min(14.0;y),0,1,0,0,0,min(14.0;y),1,1,1,0,min(14.0;y),0,0,1,0,1,0,0
204,6,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(8.0;y),0,1,0,min(8.0;y),0,1,0,0,0,min(8.0;y),1,1,1,0,min(8.0;y),0,0,1,0,1,0,0
205,2,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(14.0;y),0,1,0,min(14.0;y),0,1,0,0,0,min(14.0;y),1,1,1,0,min(14.0;y),0,0,1,0,1,0,0
206,5,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(11.0;y),0,1,0,min(11.0;y),0,1,0,0,0,min(11.0;y),1,1,1,0,min(11.0;y),0,0,1,0,1,0,0
207,2,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(14.0;y),0,1,0,min(14.0;y),0,1,0,0,0,min(14.0;y),1,1,1,0,min(14.0;y),0,0,1,0,1,0,0
208,5,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(11.0;y),0,1,0,min(11.0;y),0,1,0,0,0,min(11.0;y),1,1,1,0,min(11.0;y),0,0,1,0,1,0,0
209,3,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(12.0;y),0,1,0,min(12.0;y),0,1,0,0,0,min(12.0;y),1,1,1,0,min(12.0;y),0,0,1,0,1,0,0
210,8,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(20.0;y),0,1,0,min(20.0;y),0,1,0,0,0,min(20.0;y),1,1,1,0,min(20.0;y),0,0,1,0,1,0,0
211,12,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(6.0;y),0,1,0,min(6.0;y),0,1,0,0,0,min(6.0;y),1,1,1,0,min(6.0;y),0,0,1,0,1,0,0
212,2,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(14.0;y),0,1,0,min(14.0;y),0,1,0,0,0,min(14.0;y),1,1,1,0,min(14.0;y),0,0,1,0,1,0,0
213,4,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(15.0;y),0,1,0,min(15.0;y),0,1,0,0,0,min(15.0;y),1,1,1,0,min(15.0;y),0,0,1,0,1,0,0
214,9,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(10.0;y),0,1,0,min(10.0;y),0,1,0,0,0,min(10.0;y),1,1,1,0,min(10.0;y),0,0,1,0,1,0,0
215,9,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(10.0;y),0,1,0,min(10.0;y),0,1,0,0,0,min(10.0;y),1,1,1,0,min(10.0;y),0,0,1,0,1,0,0
216,6,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(19.0;y),0,1,0,min(19.0;y),0,1,0,0,0,min(19.0;y),1,1,1,0,min(19.0;y),0,0,1,0,1,0,0
217,2,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(14.0;y),0,1,0,min(14.0;y),0,1,0,0,0,min(14.0;y),1,1,1,0,min(14.0;y),0,0,1,0,1,0,0
218,2,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(14.0;y),0,1,0,min(14.0;y),0,1,0,0,0,min(14.0;y),1,1,1,0,min(14.0;y),0,0,1,0,1,0,0
219,2,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(14.0;y),0,1,0,min(14.0;y),0,1,0,0,0,min(14.0;y),1,1,1,0,min(14.0;y),0,0,1,0,1,0,0
220,2,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(14.0;y),0,1,0,min(14.0;y),0,1,0,0,0,min(14.0;y),1,1,1,0,min(14.0;y),0,0,1,0,1,0,0
221,2,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(14.0;y),0,1,0,min(14.0;y),0,1,0,0,0,min(14.0;y),1,1,1,0,min(14.0;y),0,0,1,0,1,0,0
222,19,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(7.0;y),0,1,0,min(7.0;y),0,1,0,0,0,min(7.0;y),1,1,1,0,min(7.0;y),0,0,1,0,1,0,0
223,4,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(15.0;y),0,1,0,min(15.0;y),0,1,0,0,0,min(15.0;y),1,1,1,0,min(15.0;y),0,0,1,0,1,0,0
224,2,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(14.0;y),0,1,0,min(14.0;y),0,1,0,0,0,min(14.0;y),1,1,1,0,min(14.0;y),0,0,1,0,1,0,0
225,6,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(19.0;y),0,1,0,min(19.0;y),0,1,0,0,0,min(19.0;y),1,1,1,0,min(19.0;y),0,0,1,0,1,0,0
226,3,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(12.0;y),0,1,0,min(12.0;y),0,1,0,0,0,min(12.0;y),1,1,1,0,min(12.0;y),0,0,1,0,1,0,0
227,2,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(14.0;y),0,1,0,min(14.0;y),0,1,0,0,0,min(14.0;y),1,1,1,0,min(14.0;y),0,0,1,0,1,0,0
228,6,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(8.0;y),0,1,0,min(8.0;y),0,1,0,0,0,min(8.0;y),1,1,1,0,min(8.0;y),0,0,1,0,1,0,0
229,19,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(7.0;y),0,1,0,min(7.0;y),0,1,0,0,0,min(7.0;y),1,1,1,0,min(7.0;y),0,0,1,0,1,0,0
230,5,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(11.0;y),0,1,0,min(11.0;y),0,1,0,0,0,min(11.0;y),1,1,1,0,min(11.0;y),0,0,1,0,1,0,0
231,2,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(14.0;y),0,1,0,min(14.0;y),0,1,0,0,0,min(14.0;y),1,1,1,0,min(14.0;y),0,0,1,0,1,0,0
232,2,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(14.0;y),0,1,0,min(14.0;y),0,1,0,0,0,min(14.0;y),1,1,1,0,min(14.0;y),0,0,1,0,1,0,0
233,6,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(8.0;y),0,1,0,min(8.0;y),0,1,0,0,0,min(8.0;y),1,1,1,0,min(8.0;y),0,0,1,0,1,0,0
234,7,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(13.0;y),0,1,0,min(13.0;y),0,1,0,0,0,min(13.0;y),1,1,1,0,min(13.0;y),0,0,1,0,1,0,0
235,2,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(14.0;y),0,1,0,min(14.0;y),0,1,0,0,0,min(14.0;y),1,1,1,0,min(14.0;y),0,0,1,0,1,0,0
236,16,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(17.0;y),0,1,0,min(17.0;y),0,1,0,0,0,min(17.0;y),1,1,1,0,min(17.0;y),0,0,1,0,1,0,0
237,9,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(10.0;y),0,1,0,min(10.0;y),0,1,0,0,0,min(10.0;y),1,1,1,0,min(10.0;y),0,0,1,0,1,0,0
238,4,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(15.0;y),0,1,0,min(15.0;y),0,1,0,0,0,min(15.0;y),1,1,1,0,min(15.0;y),0,0,1,0,1,0,0
239,19,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(7.0;y),0,1,0,min(7.0;y),0,1,0,0,0,min(7.0;y),1,1,1,0,min(7.0;y),0,0,1,0,1,0,0
240,6,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(8.0;y),0,1,0,min(8.0;y),0,1,0,0,0,min(8.0;y),1,1,1,0,min(8.0;y),0,0,1,0,1,0,0
241,2,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(14.0;y),0,1,0,min(14.0;y),0,1,0,0,0,min(14.0;y),1,1,1,0,min(14.0;y),0,0,1,0,1,0,0
242,2,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(14.0;y),0,1,0,min(14.0;y),0,1,0,0,0,min(14.0;y),1,1,1,0,min(14.0;y),0,0,1,0,1,0,0
243,7,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(13.0;y),0,1,0,min(13.0;y),0,1,0,0,0,min(13.0;y),1,1,1,0,min(13.0;y),0,0,1,0,1,0,0
244,2,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(14.0;y),0,1,0,min(14.0;y),0,1,0,0,0,min(14.0;y),1,1,1,0,min(14.0;y),0,0,1,0,1,0,0
245,4,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(15.0;y),0,1,0,min(15.0;y),0,1,0,0,0,min(15.0;y),1,1,1,0,min(15.0;y),0,0,1,0,1,0,0
246,4,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(15.0;y),0,1,0,min(15.0;y),0,1,0,0,0,min(15.0;y),1,1,1,0,min(15.0;y),0,0,1,0,1,0,0
247,7,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(13.0;y),0,1,0,min(13.0;y),0,1,0,0,0,min(13.0;y),1,1,1,0,min(13.0;y),0,0,1,0,1,0,0
248,11,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(9.0;y),0,1,0,min(9.0;y),0,1,0,0,0,min(9.0;y),1,1,1,0,min(9.0;y),0,0,1,0,1,0,0
249,3,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(12.0;y),0,1,0,min(12.0;y),0,1,0,0,0,min(12.0;y),1,1,1,0,min(12.0;y),0,0,1,0,1,0,0
250,2,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(14.0;y),0,1,0,min(14.0;y),0,1,0,0,0,min(14.0;y),1,1,1,0,min(14.0;y),0,0,1,0,1,0,0
251,2,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(14.0;y),0,1,0,min(14.0;y),0,1,0,0,0,min(14.0;y),1,1,1,0,min(14.0;y),0,0,1,0,1,0,0
252,9,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(10.0;y),0,1,0,min(10.0;y),0,1,0,0,0,min(10.0;y),1,1,1,0,min(10.0;y),0,0,1,0,1,0,0
253,2,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(14.0;y),0,1,0,min(14.0;y),0,1,0,0,0,min(14.0;y),1,1,1,0,min(14.0;y),0,0,1,0,1,0,0
254,6,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(8.0;y),0,1,0,min(8.0;y),0,1,0,0,0,min(8.0;y),1,1,1,0,min(8.0;y),0,0,1,0,1,0,0
255,4,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(15.0;y),0,1,0,min(15.0;y),0,1,0,0,0,min(15.0;y),1,1,1,0,min(15.0;y),0,0,1,0,1,0,0
256,6,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(18.0;y),0,1,0,min(18.0;y),0,1,0,0,0,min(18.0;y),1,1,1,0,min(18.0;y),0,0,1,0,1,0,0
257,4,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(15.0;y),0,1,0,min(15.0;y),0,1,0,0,0,min(15.0;y),1,1,1,0,min(15.0;y),0,0,1,0,1,0,0
258,2,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(14.0;y),0,1,0,min(14.0;y),0,1,0,0,0,min(14.0;y),1,1,1,0,min(14.0;y),0,0,1,0,1,0,0
